time,city,area,current_speed,free_speed,confidence,lat,lon
2026-03-31 19:11:38.894842,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:11:40.711594,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:11:42.425538,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:11:44.312424,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:11:46.103801,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:11:47.883930,Delhi,Connaught Place,18,23,1,28.6315,77.2167
2026-03-31 19:11:49.652672,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:11:51.681953,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:11:53.547804,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:11:55.405235,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:11:57.225970,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:00.738468,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:03.035025,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:05.136055,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:07.260320,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:09.414503,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:11.405073,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:13.378632,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:15.299767,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:17.375071,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:12:19.156131,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:21.052813,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:22.904515,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:24.718865,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:26.526142,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:28.399727,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:30.088208,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:31.861339,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:12:33.637386,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:13:16.816475,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:19.855574,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:21.582706,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:23.406751,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:25.265011,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:27.168070,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:29.165030,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:31.010885,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:32.856981,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:34.605640,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:36.498703,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:38.401757,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:40.294213,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:42.101083,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:43.918625,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:13:45.646597,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:13:47.709044,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:13:49.636833,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:13:51.358266,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:13:53.427979,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:13:55.410930,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:13:57.347940,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:13:59.079260,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:14:00.768122,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:14:02.692416,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:14:04.787341,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:06.787336,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:08.773348,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:10.703372,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:12.976541,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:15.023418,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:18.071295,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:20.020765,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:21.963389,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:23.991670,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:25.824678,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:27.704643,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:29.747126,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:31.540438,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:33.720142,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:35.688260,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:37.522232,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:39.241043,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:41.557741,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:43.281654,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:45.245731,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:48.374838,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:50.270549,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:52.120476,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:54.063667,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:55.989596,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:57.840596,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:14:59.651051,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:01.759099,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:03.975737,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:06.013086,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:08.237307,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:10.125725,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:12.906476,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:16.340337,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:19.762141,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:23.228614,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:26.535612,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:29.375302,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:31.396664,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:33.070241,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:34.917243,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:36.770723,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:38.515126,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:40.335739,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:42.310188,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:43.947761,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:45.690260,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:47.380489,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:49.051207,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:15:50.807868,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:52.617303,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:54.377855,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:56.120995,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:58.089016,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:15:59.970461,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:16:02.961074,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:16:06.837689,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:16:10.737642,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:16:14.763634,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:16:18.779307,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:16:22.673052,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:16:26.853096,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:16:29.997681,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:16:33.176245,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:16:38.546961,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:16:41.769632,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:16:45.684266,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:16:49.091836,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:16:52.978635,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:16:55.615141,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:16:57.540008,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:16:59.677735,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:01.869207,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:03.749959,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:05.411354,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:07.182501,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:08.862007,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:10.494508,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:12.635788,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:14.437107,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:16.072004,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:17.809760,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:19.507440,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:21.182549,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:22.875450,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:24.586204,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:26.321870,Delhi,Connaught Place,16,23,1,28.6315,77.2167
2026-03-31 19:17:28.025782,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:30.016244,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:31.838937,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:33.614110,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:35.245942,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:36.981346,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:38.672809,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:40.343681,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:41.979688,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:43.686709,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:45.350673,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:47.036692,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:48.726232,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:50.380810,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:52.066431,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:53.969972,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:17:55.759511,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:17:57.399274,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:17:59.187406,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:01.025621,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:03.074818,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:05.009041,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:07.136567,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:09.013802,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:11.005417,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:12.930668,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:14.839068,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:16.710481,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:18.509977,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:20.205086,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:22.013396,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:23.808517,Delhi,Connaught Place,18,24,1,28.6315,77.2167
2026-03-31 19:18:25.525828,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:27.483704,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:29.289358,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:31.048383,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:32.784476,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:34.493650,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:36.157594,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:37.815092,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:39.529228,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:41.268771,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:42.951093,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:44.676112,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:46.413407,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:48.120270,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:49.823320,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:51.498712,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:53.204085,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:54.849182,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:18:56.505731,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:18:58.324438,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:00.076089,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:02.255135,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:04.123909,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:06.067606,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:07.990798,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:10.104951,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:12.111221,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:13.895850,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:15.733200,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:17.498504,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:19.178364,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:20.922900,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:22.590193,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:24.293456,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:19:26.057603,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:27.873206,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:29.598738,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:31.332905,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:33.029429,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:34.684038,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:36.416809,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:38.203620,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:40.015302,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:41.815874,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:43.601808,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:46.275895,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:48.191524,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:49.858734,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:51.617432,Delhi,Connaught Place,17,24,1,28.6315,77.2167
2026-03-31 19:19:53.297019,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:19:55.168845,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:19:56.923447,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:19:58.616779,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:00.481887,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:02.536108,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:04.436727,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:06.331507,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:08.364400,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:10.366461,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:12.527007,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:14.463167,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:16.343757,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:18.153255,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:20.356047,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:22.108497,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:24.980458,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:26.671872,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:28.359109,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:30.085484,Delhi,Connaught Place,17,23,1,28.6315,77.2167
2026-03-31 19:20:31.806158,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:33.665752,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:35.371533,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:37.100201,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:38.774190,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:40.524928,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:42.328524,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:44.060922,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:45.776505,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:47.462675,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:49.153784,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:51.036892,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:52.990592,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:54.797285,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:56.803759,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:20:58.931695,Delhi,Connaught Place,17,22,1,28.6315,77.2167
2026-03-31 19:21:00.984564,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:03.169832,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:05.079090,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:06.854833,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:08.601023,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:10.387364,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:12.219800,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:14.074510,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:15.774618,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:17.501663,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:19.324241,Delhi,Connaught Place,19,23,1,28.6315,77.2167
2026-03-31 19:21:21.129187,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:22.868243,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:24.691634,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:26.664716,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:28.338424,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:30.045291,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:32.144783,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:34.301532,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:36.031933,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:37.833536,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:39.508687,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:41.266256,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:42.974299,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:44.762654,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:46.604754,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:48.264326,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:49.933725,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:51.718607,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:53.366196,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:55.025809,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:56.917631,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:21:58.704953,Delhi,Connaught Place,19,24,1,28.6315,77.2167
2026-03-31 19:22:01.247171,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:03.360467,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:06.100376,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:08.030254,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:11.264315,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:13.269508,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:15.270328,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:17.097844,Delhi,Connaught Place,24,24,1,28.6315,77.2167
2026-03-31 19:22:18.933861,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:21.078099,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:23.056631,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:25.011040,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:27.037459,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:29.063988,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:31.153848,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:33.016305,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:34.908522,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:36.717523,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:38.398739,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:40.155538,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:41.838561,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:43.620826,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:45.381779,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:47.203790,Delhi,Connaught Place,19,22,1,28.6315,77.2167
2026-03-31 19:22:49.044432,Delhi,Connaught Place,19,22,1,28.6315,77.2167
